Country ,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2004,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.24136
Philippines,PHL,2003,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.32344
Philippines,PHL,2002,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.30735
Philippines,PHL,2001,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.20461
Philippines,PHL,1999,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,11.11876
Philippines,PHL,1998,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.93101
Philippines,PHL,1982,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.26622
Philippines,PHL,1981,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,10.32649
Philippines,PHL,2022,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2021,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2020,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2019,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2018,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2017,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2016,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2015,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2014,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2013,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2012,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2011,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2010,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2009,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2008,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2007,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2006,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2005,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2004,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2003,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2002,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2001,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2000,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1999,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1998,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1997,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1996,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1995,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1994,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1993,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1992,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1991,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1990,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1989,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1988,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1987,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1986,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1985,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1984,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1983,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1982,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1981,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1980,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1979,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1978,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1977,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1976,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1975,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1974,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1973,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1972,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1971,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,1970,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
Philippines,PHL,2022,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2021,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2020,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2019,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2018,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2017,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2016,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2015,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2014,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2013,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2012,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2011,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2010,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2009,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2008,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2007,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2006,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2005,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2004,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2003,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2002,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2001,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2000,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1999,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1998,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1997,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1996,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1995,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1994,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1993,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1992,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1991,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1990,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1989,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1988,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1987,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1986,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1985,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1984,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1983,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1982,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1981,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1980,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1979,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1978,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1977,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1976,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1975,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1974,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1973,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1972,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1971,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,1970,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
Philippines,PHL,2022,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2021,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2020,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2019,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2018,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2017,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2016,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2015,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2014,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2013,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2012,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2011,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2010,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2009,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2008,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2007,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2006,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2005,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2004,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2003,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2002,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2001,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2000,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1999,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1998,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1997,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1996,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1995,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1994,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1993,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1992,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1991,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1990,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1989,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1988,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1987,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1986,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1985,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1984,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1983,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1982,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1981,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1980,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1979,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1978,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1977,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1976,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1975,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1974,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1973,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1972,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1971,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,1970,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
Philippines,PHL,2022,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2021,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2020,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2019,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2018,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2017,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2016,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2015,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2014,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2013,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2012,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2011,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2010,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2009,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2008,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2007,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2006,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2005,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2004,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2003,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2002,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2001,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2000,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1999,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1998,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1997,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1996,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1995,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1994,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1993,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1992,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1991,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1990,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1989,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1988,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1987,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1986,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1985,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1984,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1983,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1982,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1981,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1980,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1979,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1978,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1977,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1976,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1975,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1974,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1973,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1972,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1971,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,1970,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
Philippines,PHL,2022,"Mandatory retirement age, female",SG.AGE.RTRE.FE,65
Philippines,PHL,2022,"Retirement age with full benefits, female",SG.AGE.RTRE.FL.FE,65
Philippines,PHL,2022,"Retirement age with full benefits, male",SG.AGE.RTRE.FL.MA,65
Philippines,PHL,2022,"Mandatory retirement age, male",SG.AGE.RTRE.MA,65
Philippines,PHL,2022,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2021,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2020,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2019,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2018,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2017,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2016,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2015,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2014,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2013,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2012,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2011,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2010,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
Philippines,PHL,2009,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
